% 
% 
@RELATION Moments 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE class {2-0, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6} 

@DATA 
65.40543884220355,42.787968842380444,-0.45045930951734603,-0.9879396259943474,2-4
65.23348796337925,40.42283911294573,-0.5242826833497057,-0.7759771567012441,2-4
75.53661610444495,50.2464732724248,-0.48568189554562136,-1.1492030900992165,2-4
69.62747043935163,52.37876847880288,-0.19544359431834638,-1.3298938307748198,2-4
70.74202127659575,45.84775677101521,-0.4728909511389319,-0.9127269169836794,2-4
71.30607990060955,44.34674812469719,-0.7092091625482394,-0.9069032521243447,2-4
66.26944741532976,41.70395498810199,-0.614351687693848,-0.9224588037310713,2-4
66.82392905877552,43.18983458608795,-0.5319466334304047,-0.995837540286586,2-4
56.89835494452272,49.434891577351905,0.012583444903112723,-1.5306448755289999,2-4
71.52532501889645,49.78757130661356,-0.3608933432891477,-1.1781675605975621,2-4
75.13084831698042,45.65831102390843,-0.6618106775621658,-0.830604129988588,2-4
68.1553363033064,43.362529469109475,-0.5312137609362625,-0.9286727762802314,2-4
66.69334385024781,45.70625960302705,-0.22845238693328257,-0.9284025375375871,2-4
66.90480427046263,41.46175016162257,-0.39043856678283945,-0.7288578313760921,2-4
71.38223578055667,49.14275401226634,-0.2175646196015112,-0.975589287772682,2-4
72.52541327411794,47.340090986167766,-0.43997311403713785,-1.0449580902171376,2-4
72.16528461900887,47.82658707464484,-0.4614653727546348,-1.035953524988755,2-4
117.41474837105625,75.4939724784633,-0.6969939577532068,-1.1575151305883773,2-5
101.54227155828478,66.96962358606386,-0.5460591674626598,-1.1879652175253823,2-5
112.25171304659334,75.09097743173056,-0.6105477918789671,-1.2809947195341118,2-5
89.30654761904762,58.00438062371384,-0.7179123154666512,-1.1876053440817416,2-5
86.57635492866669,50.4874517694831,-0.951204617701323,-0.7271363750161033,2-5
106.67121023535498,71.74685410579302,-0.5504289027158681,-1.2727684115096656,2-5
114.40282197784194,75.11302396931153,-0.5908878565257818,-1.199725293957677,2-5
95.616897553615,62.568935585329896,-0.623522215387238,-1.1541372866762925,2-5
98.2396844562505,62.353393253559844,-0.8113561453884177,-1.1107476935720724,2-5
98.99203751469244,61.46111269945771,-0.8636349875023549,-1.0255234414330263,2-5
107.28368859068571,72.53679215615483,-0.6064934392700706,-1.3166752432560473,2-5
84.78979424808237,59.02942383978255,-0.6035657859726883,-1.4056300585425738,2-5
99.5368518207753,66.80054445571712,-0.6757353325689747,-1.2982261710579623,2-5
104.03714780073075,63.799776910048756,-0.831097236070789,-0.9872525310272073,2-5
99.23181901447151,61.70204774518988,-0.7332763175282816,-1.0058409850377392,2-5
113.73071788973496,69.8909895104154,-0.7031332746095039,-1.0018393433262398,2-5
80.31464279866834,52.590142214146766,-0.765586997896972,-1.2177831317666352,2-5
108.17335867394809,70.04700730282173,-0.6229055800947639,-1.1578497334683353,2-6
118.38949014150627,75.04222917897054,-0.706577857361934,-1.129984279128016,2-6
109.27645026569105,69.32446949002129,-0.6771147042309577,-1.116883411894623,2-6
104.24054426661871,68.32725793397641,-0.6502301019667218,-1.2017725704129274,2-6
102.29448199679125,64.19856737168023,-0.6880164626033014,-1.0422250908775346,2-6
104.01338330673367,69.66609859358843,-0.5347568402780699,-1.2604964904950593,2-6
107.05320049238344,68.92310540747921,-0.5883184737715326,-1.155285754889633,2-6
106.8758990625505,70.02914733083736,-0.6382452312347575,-1.1919033036135307,2-6
90.61704907751006,51.29190075339576,-0.8687605195312911,-0.6053756939770691,2-6
% 
% 
% 
